id,title,used,price_original,price_current,department,category,sub_category
77328162,Sandália boneca melissa,True,160,109.0,mocas,mocas-calcados,mocas-calcados-sandalias
78064477,sandália salto alto prego,True,149,149.0,mocas,mocas-calcados,mocas-calcados-sandalias
77833622,"sapato mocassim paula torres by anna carolina bassi metalizado, street chic e super confortável!",True,230,184.0,mocas,mocas-calcados,mocas-calcados-sapatos
78064372,bota tratorada marrom,True,150,150.0,mocas,mocas-calcados,mocas-calcados-botas
75260686,sandália rosa pink veludo beira rio,False,82,63.96,mocas,mocas-calcados,mocas-calcados-sandalias
77888289,sapato marrom projeto base nº 38,True,95,90.0,mocas,mocas-calcados,mocas-calcados-sapatos
77730486,alpargata havaianas,True,30,30.0,mocas,mocas-calcados,mocas-calcados-sapatilha
75240950,bota marrom vivaice,True,150,117.0,mocas,mocas-calcados,mocas-calcados-botas
74080380,tênis prata oxford,True,30,12.0,mocas,mocas-calcados,mocas-calcados-tenis
78137425,sapato mya de salto fino de camurça tam 37,True,90,55.0,mocas,mocas-calcados,mocas-calcados-sapatos
78115645,pantufa azul aberta,True,35,35.0,mocas,mocas-calcados,mocas-calcados-sapatilha
77969806,tenis corrida bouts,True,65,49.0,mocas,mocas-calcados,mocas-calcados-tenis
77009062,Sapato salto Zara,True,70,51.0,mocas,mocas-calcados,mocas-calcados-sapatos
67639983,sapatilha bailarina rosa melissa,True,95,47.5,mocas,mocas-calcados,mocas-calcados-sapatilha
78115639,sandália ergonômica comfy,False,210,210.0,mocas,mocas-calcados,mocas-calcados-sandalias
78115638,sapatilha melissa número 37,False,99,99.0,mocas,mocas-calcados,mocas-calcados-sapatilha
78085302,vendo ou troco,True,35,35.0,mocas,mocas-calcados,mocas-calcados-sapatos
77970559,bota caramelo couro legítimo,True,199,99.0,mocas,mocas-calcados,mocas-calcados-botas
77653192,tênis chunky amaro,True,380,380.0,mocas,mocas-calcados,mocas-calcados-tenis
77302396,Sapatilha Vizzano,True,40,40.0,mocas,mocas-calcados,mocas-calcados-sapatilha
77288484,Chinelo Retrô Estilo Europeu - Preto,False,80,80.0,mocas,mocas-calcados,mocas-calcados-rasteirinha
76389826,air jordan 1 mid chicago black toe,True,1350,900.0,mocas,mocas-calcados,mocas-calcados-tenis
75518913,"patufa couro , toda pelúcia por dentro",True,35,18.0,mocas,mocas-calcados,mocas-calcados-sapatilha
78017033,scarpin preto arezzo,True,129,95.0,mocas,mocas-calcados,mocas-calcados-sapatos
75863333,sapato Arezzo,True,35,20.0,mocas,mocas-calcados,mocas-calcados-sapatos
78027589,tênis arezzo de lona na cor preta - tamanho 38,True,180,180.0,mocas,mocas-calcados,mocas-calcados-tenis
75692165,echarpe textura cinza,True,98,51.0,mocas,mocas-acessorios,mocas-acessorios-lencos
77973639,carteira nova original michael kors nunca usada,False,450,275.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
74591540,Colar de Madrepérola,False,95,72.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78030967,carteira vermelha tommy,True,135,135.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
77420259,berloque life vivara,True,80,63.0,mocas,mocas-acessorios,mocas-acessorios-joias
78098124,berloque caminito lindoooo,True,310,310.0,mocas,mocas-acessorios,mocas-acessorios-joias
78076048,colar novo!,False,45,45.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77375517,"anel prata Bali, pedra madrepérola e marcassita.",False,180,171.0,mocas,mocas-acessorios,mocas-acessorios-joias
77825386,carteirinha feminina,False,15,12.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
75681313,brinco relva,True,58,29.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
75681149,brinco corações,True,98,51.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
73572136,viseira cinza alto giro,False,80,80.0,mocas,mocas-acessorios,mocas-acessorios-chapeu
77945251,tiara de bruxa,True,50,50.0,mocas,mocas-acessorios,mocas-acessorios-cabelos
77354705,pulseira prata peruana,False,260,234.0,mocas,mocas-acessorios,mocas-acessorios-joias
76605787,Lenço Hollister,False,160,116.0,mocas,mocas-acessorios,mocas-acessorios-lencos
77984938,anel em prata 925 robusto,False,120,80.0,mocas,mocas-acessorios,mocas-acessorios-joias
77377242,kit 3 anéis prata 925,True,140,126.0,mocas,mocas-acessorios,mocas-acessorios-joias
77722962,pulseira elos prateada,False,80,80.0,mocas,mocas-acessorios,mocas-acessorios-joias
76083016,Anel Folha Boho aro 18 em Prata 925,False,65,52.0,mocas,mocas-acessorios,mocas-acessorios-joias
77951746,peruca colorida cosplay fibra japonesa rede interna 240 gramas térmica,False,95,95.0,mocas,mocas-acessorios,mocas-acessorios-cabelos
78028839,relógio michael kors mk5832- feminino,True,1559,1559.0,mocas,mocas-acessorios,mocas-acessorios-relogios
77198679,carteira original,True,1990,1840.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
78141834,pulseira e estojo milanese rose para iwatch,False,65,65.0,mocas,mocas-acessorios,mocas-acessorios-relogios
78063923,pulseira olho grego,False,80,80.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77678895,body chain bali,False,35,35.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
75445467,carteira nova e original michael Kors,False,790,662.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
78021669,óculos calvin klein original,True,95,79.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77971749,"armação para óculos de grau, nunca usada, lilás por fora e nude por dentro.",False,43,43.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77971574,"armação para óculos de grau, nunca usada",False,42,42.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77418664,cachecol victorias secret,False,300,162.0,mocas,mocas-acessorios,mocas-acessorios-lencos
70087556,carteira / clutch couro michael kors original,True,390,157.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
75691964,faixa bolinhas,True,98,57.0,mocas,mocas-acessorios,mocas-acessorios-cintos
76142267,cachecol em lã caramelo,False,80,45.0,mocas,mocas-acessorios,mocas-acessorios-lencos
78053170,lote de pingentes,False,49,49.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
76328175,kit bijoux fashion - 5 peças: 4 pares de brincos e 1 pulseira - #handmade,False,45,27.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
75394500,relógio novo e original mk7140,False,1390,990.0,mocas,mocas-acessorios,mocas-acessorios-relogios
74653564,carteira nova e original michael Kors,False,790,626.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
78150449,colar/gargantilha gotas muranos,False,99,99.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77650612,japa fluorescente,False,33,28.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77163283,chapéu de feltro marcatto tamanho 56 (p),False,139,139.0,mocas,mocas-acessorios,mocas-acessorios-chapeu
77719485,óculos de sol redondo feminino,False,66,62.0,mocas,mocas-acessorios,mocas-acessorios-oculos
76228146,pingente coração e m ouro 18 k,False,530,530.0,mocas,mocas-acessorios,mocas-acessorios-joias
77648246,choker garimppo,True,30,28.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78128754,brinco de ouro nunca usado,False,1800,1800.0,mocas,mocas-acessorios,mocas-acessorios-joias
78099588,bijuterias coliridas,False,39,39.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78099445,bijuterias finas,False,39,39.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77914562,anel de ouro rubi 18k 750 formatura,True,2000,850.0,mocas,mocas-acessorios,mocas-acessorios-joias
77762106,carteira feminina,False,35,26.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
77649158,colar teia de aranha,True,28,26.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77349732,"corrente, chocker búzios prata",False,210,189.0,mocas,mocas-acessorios,mocas-acessorios-joias
77077075,"Colar, Pulseira e Brincos Pérolas Barrocas",False,270,243.0,mocas,mocas-acessorios,mocas-acessorios-joias
76206788,armação óculos de sol original de ótica,True,42,24.0,mocas,mocas-acessorios,mocas-acessorios-oculos
69936950,lenço nepal,False,199,144.0,mocas,mocas-acessorios,mocas-acessorios-lencos
78150444,porta joias,True,25,25.0,mocas,mocas-acessorios,mocas-acessorios-joias
77744676,choker de bolinhas espelhadas,True,15,15.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
75912972,Pulseira confeccionada em metal com pedrarias.,True,180,99.0,mocas,mocas-acessorios,mocas-acessorios-joias
73701957,Colar árvore da vida,False,231,174.0,mocas,mocas-acessorios,mocas-acessorios-joias
76810103,carteira Michael Kors original,False,650,600.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
75824618,óculos zarrô pouco usado,True,150,91.0,mocas,mocas-acessorios,mocas-acessorios-oculos
75693552,echarpe/canga marinho,True,98,51.0,mocas,mocas-acessorios,mocas-acessorios-lencos
56426314,brinco feminino ouro velho NOVO,False,44,9.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78094745,maxi colares,False,150,150.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78044605,kit com 3 colares clássicos,True,60,60.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78145960,bracelete regulável prata,False,60,60.0,mocas,mocas-acessorios,mocas-acessorios-joias
78106188,"relógio michael kors ouro rose cravejado, fundo madre perola",False,350,350.0,mocas,mocas-acessorios,mocas-acessorios-relogios
77844884,brinco de prata  anzol 925/ combo 3 pares!!! oportunidade.,True,94,94.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77442135,"kit cinto, lenço e cofre lata",True,35,20.0,mocas,mocas-acessorios,mocas-acessorios-lencos
75906570,corrente bijuterias,False,60,51.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
74843142,anel love esmaltado cravejado - banho. de ouro,False,397,161.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78141898,anel de ródio negro com pedra verde turquesa e cravejado de incrustações de ônix,False,112,112.0,mocas,mocas-acessorios,mocas-acessorios-joias
78070527,bracelete indiano 925,False,135,135.0,mocas,mocas-acessorios,mocas-acessorios-joias
78017928,colar choker elos coração fecho bóia semijoia folheado em ouro joia da moda,False,99,75.0,mocas,mocas-acessorios,mocas-acessorios-joias
77459689,pingente figa coral - dourado,False,217,195.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77448303,pingente zebra resina coral - dourado,False,347,312.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77445653,pingente símbolo signo câncer - dourado,False,257,231.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
76365888,colar médio prateado em metal búzios novo,False,25,10.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78145880,prata indiana,False,60,60.0,mocas,mocas-acessorios,mocas-acessorios-joias
77858542,maxi colar,True,30,30.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77449125,pingente signo capricórnio - dourado,False,177,159.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78071046,bracelete prata 925,False,135,135.0,mocas,mocas-acessorios,mocas-acessorios-joias
78030864,cinto caramelo,True,98,98.0,mocas,mocas-acessorios,mocas-acessorios-cintos
77460028,anel dedinho inicial letra h - banho de ouro,False,257,231.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77444877,pingente figa resina verde - dourado,False,207,186.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78070037,bracelete indiano 925,False,135,135.0,mocas,mocas-acessorios,mocas-acessorios-joias
77461215,presilha donatella flor dourada,False,59,53.0,mocas,mocas-acessorios,mocas-acessorios-cabelos
77448493,anel aro 15 cravejado com zircônia - banho de ouro,False,217,195.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78146892,prata indiana 925,False,60,60.0,mocas,mocas-acessorios,mocas-acessorios-joias
78072835,prata 925 indiano,False,60,60.0,mocas,mocas-acessorios,mocas-acessorios-joias
78053603,pingente mão de fátima-prateado,False,89,89.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77461071,presilha donatella dourada,False,59,53.0,mocas,mocas-acessorios,mocas-acessorios-cabelos
78038215,par de brincos novos,False,39,39.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77747984,óculos rayban vintage,True,585,520.0,mocas,mocas-acessorios,mocas-acessorios-oculos
75316533,Cinto feminino nude strass novo,False,60,60.0,mocas,mocas-acessorios,mocas-acessorios-cintos
78074079,prata 925 indiana,False,65,60.0,mocas,mocas-acessorios,mocas-acessorios-joias
77260077,colar novo em cristal tcheco azul #handmade - artesanal e lindo!,False,82,69.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78073856,bracelete regulável prata,False,65,63.0,mocas,mocas-acessorios,mocas-acessorios-joias
76488103,anel encantado,True,220,220.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78115313,prata 925 bracelete regulável,False,135,135.0,mocas,mocas-acessorios,mocas-acessorios-joias
78078247,pulseira carmem steffens,True,60,60.0,mocas,mocas-acessorios,mocas-acessorios-joias
78071593,brinco vivara topázios e diamantes,False,4800,4800.0,mocas,mocas-acessorios,mocas-acessorios-joias
78063532,cachecol palmeiras,False,140,140.0,mocas,mocas-esportes,
78063300,cachecol palmeiras,False,140,140.0,mocas,mocas-esportes,
78072158,bracelete regulável prata 925 indiano,False,135,135.0,mocas,mocas-acessorios,mocas-acessorios-joias
78071380,bracelete regulável prata 925,False,135,135.0,mocas,mocas-acessorios,mocas-acessorios-joias
78012351,óculos de sol ray-ban wayfarer state street havaiana verde lançamento feminino,False,650,319.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77507868,carteira jeans,False,60,51.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
76611091,cachecol de luxo,True,40,30.0,mocas,mocas-acessorios,mocas-acessorios-lencos
77882518,relógio tommy hilfiger,True,350,285.0,mocas,mocas-acessorios,mocas-acessorios-relogios
78135260,brinco argola prateado grande moda novo festa !,False,35,35.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78076095,colar vermelho,True,45,45.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77827324,porta cartões,False,135,128.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
76067606,cordão Rommanel,False,280,226.0,mocas,mocas-acessorios,mocas-acessorios-joias
75394373,carteira Guess,True,239,118.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
55358231,colar grafite elos,False,150,105.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78098137,colar com pingente letra r,True,119,119.0,mocas,mocas-acessorios,mocas-acessorios-joias
76988357,berloque carruagem inspiração pandora prata 925,False,60,54.0,mocas,mocas-acessorios,mocas-acessorios-joias
76878910,Anel esmeralda,False,120,114.0,mocas,mocas-acessorios,mocas-acessorios-joias
76132641,pulseira inox,False,59,36.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78150465,cinto onça,True,13,13.0,mocas,mocas-acessorios,mocas-acessorios-cintos
78033696,pulseira para berloque estilo pandora,False,200,200.0,mocas,mocas-acessorios,mocas-acessorios-joias
77864203,linda pochete,False,42,42.0,mocas,mocas-acessorios,mocas-acessorios-cintos
77850705,colar de prata com pedras e perolas,False,188,188.0,mocas,mocas-acessorios,mocas-acessorios-joias
77648466,carteira couro preta original Gucci,True,1990,1940.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
77316466,colar de estrela e brinco de folha,False,89,72.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77270868,cinto michael kors original,True,300,270.0,mocas,mocas-acessorios,mocas-acessorios-cintos
76842211,Bijuterias finas,False,69,51.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
76039529,Bijuterias finas,False,75,45.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
75801998,Chapeu Feminino,True,29,12.0,mocas,mocas-acessorios,mocas-acessorios-chapeu
77393486,colar pedra vermelha,True,25,21.0,mocas,mocas-acessorios,mocas-acessorios-joias
77951362,pingente prata 925 com pedra,False,100,75.0,mocas,mocas-acessorios,mocas-acessorios-joias
77647984,reloginho de família,True,150,133.0,mocas,mocas-acessorios,mocas-acessorios-relogios
55778628,brinco feminino ouro velho NOVO,False,42,9.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78097497,oculos de sol unissex fashion,False,45,45.0,mocas,mocas-acessorios,mocas-acessorios-oculos
73697325,carteira guess nova e original,False,350,268.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
78144696,cinto em couro,False,50,50.0,mocas,mocas-acessorios,mocas-acessorios-cintos
77270506,Outubro de promo Relógio Lince Feminino Original Dourado,False,329,206.0,mocas,mocas-acessorios,mocas-acessorios-relogios
77756794,colar swarovski original,True,1990,1940.0,mocas,mocas-acessorios,mocas-acessorios-joias
77287582,broche elefante azul vintage,False,49,43.0,mocas,mocas-acessorios,mocas-acessorios-joias
78112912,óculos de sol tom ford cinza espelhado,False,790,790.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77681508,coque rabicó castanho fibra orgânica premium elástico penteado,False,24,24.0,mocas,mocas-acessorios,mocas-acessorios-cabelos
76754567,anel prata,False,98,67.0,mocas,mocas-acessorios,mocas-acessorios-joias
76617284,colar curto novo grafite/azul/vermelho/amarelo - fecho metal prateado #handmade #artesanal,False,78,53.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
76532014,anel prata,False,162,100.0,mocas,mocas-acessorios,mocas-acessorios-joias
70785951,clutch ou carteira nova da coach,False,890,495.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
78116191,brinco concha caramujo natural prateado moda novo festa praia !,False,60,60.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78094716,brinco earcuff cristais rosa,False,99,99.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77773267,relógio michael kors,True,680,646.0,mocas,mocas-acessorios,mocas-acessorios-relogios
78141861,"lenço...,,",True,50,50.0,mocas,mocas-acessorios,mocas-acessorios-lencos
78028329,apple watch rose séries 5,True,2400,2400.0,mocas,mocas-acessorios,mocas-acessorios-relogios
75944181,carteira nova e original michael Kors,False,890,702.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
76810088,gola cachecol em lã preta,True,37,27.0,mocas,mocas-acessorios,mocas-acessorios-lencos
78109006,apple watch serie 2 nike plus,True,1450,1450.0,mocas,mocas-acessorios,mocas-acessorios-relogios
78027941,conjunto porta do documento e porta moeda de napa (pu),True,89,89.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
78023558,bracelete juicy couture,True,129,79.0,mocas,mocas-acessorios,mocas-acessorios-joias
74590753,Lenço de seda victor hugo,True,299,138.0,mocas,mocas-acessorios,mocas-acessorios-lencos
78132641,cinto rosa p strass,False,149,149.0,mocas,mocas-acessorios,mocas-acessorios-cintos
78085653,elegante leque bordado,False,90,90.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78073879,brinco piercing fale duplo banhado a ouro,False,35,35.0,mocas,mocas-acessorios,mocas-acessorios-joias
78054625,lenço de seda prada original grande,True,1899,1899.0,mocas,mocas-acessorios,mocas-acessorios-lencos
76844219,cachecol de lã - preto mesclado - quentinho - 35cmx155cm,True,29,20.0,mocas,mocas-acessorios,mocas-acessorios-lencos
78131519,relógio mk,True,600,600.0,mocas,mocas-acessorios,mocas-acessorios-relogios
76930738,brinco dourado com duas pérolas e strass,True,25,17.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
72880761,cinto bege em couro nobuck,True,48,24.0,mocas,mocas-acessorios,mocas-acessorios-cintos
78146421,conjunto prata triângulo e pedra ametista,True,155,155.0,mocas,mocas-acessorios,mocas-acessorios-joias
55358102,brinco boho chic,True,35,24.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77934479,pulseira em pérolas orgânicas majorica,True,459,239.0,mocas,mocas-acessorios,mocas-acessorios-joias
76790753,chápeu de poliester e algodão,False,50,22.0,mocas,mocas-acessorios,mocas-acessorios-chapeu
76335173,"Colar, cor ouro envelhecido, com pedras em acrílico em tons suaves dourado e caramelo.",True,50,30.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78070124,anel  madrepérola flor,False,250,250.0,mocas,mocas-acessorios,mocas-acessorios-joias
78116170,óculos de sol retrô vintage moderno ciclista lua,False,30,30.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77990152,aliança com pedras de zirconia,False,180,180.0,mocas,mocas-acessorios,mocas-acessorios-joias
78150420,meia arrastão bege,False,19,19.0,mocas,mocas-acessorios,mocas-acessorios-meia-calca
78028991,relógio michael kors mk5400,True,650,650.0,mocas,mocas-acessorios,mocas-acessorios-relogios
77593247,brinco redondo grande de zircônia e ródio negro festa,False,85,72.0,mocas,mocas-acessorios,mocas-acessorios-joias
77503506,gravata lanvin em seda,True,150,134.0,mocas,mocas-acessorios,mocas-acessorios-lencos
78150419,brincos em strass,False,89,89.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
75029985,cinta feminina,False,40,40.0,mocas,mocas-acessorios,mocas-acessorios-meia-calca
78116157,corrente e pingente prata 925 maciça citrino natural facetado oval,False,369,369.0,mocas,mocas-acessorios,mocas-acessorios-joias
76803524,pulseira acrilico com rosas douradas,False,128,109.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
76870864,colar Caveirinha,True,300,270.0,mocas,mocas-acessorios,mocas-acessorios-joias
77975966,chapéu veraneio da zara,True,35,35.0,mocas,mocas-acessorios,mocas-acessorios-chapeu
77867194,brincos argola ingrid - prata e pérolas,False,224,224.0,mocas,mocas-acessorios,mocas-acessorios-joias
77783256,óculos de sol espelhado,False,120,114.0,mocas,mocas-acessorios,mocas-acessorios-oculos
75784719,óculos de sol maravilhoso,True,250,90.0,mocas,mocas-acessorios,mocas-acessorios-oculos
78086292,brincos de pérola amaro,True,65,65.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78080273,brincos deprata 950 e pérolas naturais,False,125,125.0,mocas,mocas-acessorios,mocas-acessorios-joias
77872511,pulseira laura - pérolas e prata,False,152,152.0,mocas,mocas-acessorios,mocas-acessorios-joias
77763863,relógio michael kors dourado,True,857,700.0,mocas,mocas-acessorios,mocas-acessorios-relogios
77741676,anel da marquesa pandora,True,800,800.0,mocas,mocas-acessorios,mocas-acessorios-joias
77591163,conjunto swarovski azul,True,200,160.0,mocas,mocas-acessorios,mocas-acessorios-joias
78150463,brincos prateados em strass,False,89,89.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78109558,chapéu bucket prada,True,350,350.0,mocas,mocas-acessorios,mocas-acessorios-chapeu
78048817,"encharpes variadas cores: preta com prata, oncinha verde com preto, branca, marrom",False,58,58.0,mocas,mocas-acessorios,mocas-acessorios-lencos
77978324,pulseira de estrela em prata 950,True,150,150.0,mocas,mocas-acessorios,mocas-acessorios-joias
76337922,Broche de Abelhinha (novo),False,53,50.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78150462,brinco 03 pedras em tamanhos diferentes,False,170,170.0,mocas,mocas-acessorios,mocas-acessorios-joias
78135259,berloque boneco de neve,False,290,290.0,mocas,mocas-acessorios,mocas-acessorios-joias
77850902,pulseira prata e coral,False,152,152.0,mocas,mocas-acessorios,mocas-acessorios-joias
73257415,Bijuterias finas,False,49,14.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77850965,maxi colar prata e pérolas,False,1520,1520.0,mocas,mocas-acessorios,mocas-acessorios-joias
76725751,brincos forever 21 - argola ondulada amarela metal - frv21 - novo!,False,35,23.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77850754,colar prata e pérolas,False,340,340.0,mocas,mocas-acessorios,mocas-acessorios-joias
77395275,bijuterias finas,False,30,26.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77325202,brinco Mediterrâneo Maria dolores,False,275,261.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
76725441,brincos forever 21 novo - amarelo/dourado - elos assimétricos - bárbaro!,False,37,24.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78116271,vendo 2 bracelete rígido de prata 925 com 2 berloque em prata 925,False,280,280.0,mocas,mocas-acessorios,mocas-acessorios-joias
78106170,escapulário mãe aço inox,False,36,36.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78104843,óculos de sol prada feminino,True,750,750.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77854520,pulseiras cristais,True,98,98.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78141872,brinco afrodite,False,25,25.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78029379,pulseira de pérola semi joia folheado,True,80,80.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78141957,brincos ouro 18k com pérolas,True,1500,1500.0,mocas,mocas-acessorios,mocas-acessorios-joias
77181385,Berloque mãos em oração,False,79,68.0,mocas,mocas-acessorios,mocas-acessorios-joias
76766826,óculos duplo grau + sol,True,100,72.0,mocas,mocas-acessorios,mocas-acessorios-oculos
78092541,óculos de sol lentes quadradas feminino,False,125,125.0,mocas,mocas-acessorios,mocas-acessorios-oculos
78092459,óculos de sol leopardo,False,125,125.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77890702,colar étnico,False,219,219.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
75745292,Colares Diverso swarovski e perolas,True,140,81.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78092351,óculos de sol retangular preto,True,123,123.0,mocas,mocas-acessorios,mocas-acessorios-oculos
78018193,anel folheado,True,80,80.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
77293710,carteira shoestock,False,120,114.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
76783302,carteira luxuosa linda!,True,250,153.0,mocas,mocas-acessorios,mocas-acessorios-carteiras
76588896,óculos yves,True,690,572.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77135926,Relogio Feminino Mckenzie,True,70,49.0,mocas,mocas-acessorios,mocas-acessorios-relogios
78092287,óculos de sol,True,129,129.0,mocas,mocas-acessorios,mocas-acessorios-oculos
78076159,caixinha porta joias,True,50,50.0,mocas,mocas-acessorios,mocas-acessorios-joias
75913136,Pulseira em metal,True,195,113.0,mocas,mocas-acessorios,mocas-acessorios-joias
70784281,coffeeeeee,True,199,120.0,mocas,mocas-acessorios,mocas-acessorios-joias
77967631,óculos feminino vogue original,True,179,179.0,mocas,mocas-acessorios,mocas-acessorios-oculos
78101996,meia calça preta rendada trifil,True,30,30.0,mocas,mocas-acessorios,mocas-acessorios-meia-calca
77299784,maxi colar bolas grandes azuis,True,19,14.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78134549,pulseira belets ante stress,False,300,300.0,mocas,mocas-acessorios,mocas-acessorios-joias
75205402,Armaçao acetato com detalhes metalizado lateral,True,580,291.0,mocas,mocas-acessorios,mocas-acessorios-oculos
78076139,maxi brincos longos com pérolas strass pedras dourado brinco grande delicado prata ear cuff,False,80,80.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
78126547,fantasia sexual body plus size mulher maravilha sensual pimenta sexy,False,150,150.0,mocas,mocas-lingerie,
78116337,defeito óculos de sol retrô vintage moderno ciclista lua branco com lentes azuis y2k,False,15,15.0,mocas,mocas-acessorios,mocas-acessorios-oculos
78116339,cinto preto,False,40,40.0,mocas,mocas-acessorios,mocas-acessorios-cintos
77856049,ray ban justin preto lente polarizada óculos de sol feminino,False,399,129.0,mocas,mocas-acessorios,mocas-acessorios-oculos
77586716,cinto couro tufi duek,False,299,64.0,mocas,mocas-acessorios,mocas-acessorios-cintos
74447855,pingente ponto de luz diamante de 20 pts,True,2240,2000.0,mocas,mocas-acessorios,mocas-acessorios-joias
77279716,colar arara,False,30,30.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
76840667,kit pulseira olho grego e colar gargantilha miçangas,True,45,17.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
76206094,kit 3 braceletes novos - 2 prateados e 1 dourada - #pulseiras lindas!,False,48,26.0,mocas,mocas-acessorios,mocas-acessorios-bijoux
